"Latitude","Longitude","Pollutant Standard","Year","Units of Measure","Arithmetic Mean","State Name","County Name"
37.482934,-122.20337,"CO 1-hour 1971",2018,"Parts per million",0.403465,"California","San Mateo"
37.482934,-122.20337,"NO2 1-hour 2010",2018,"Parts per billion",20.912535,"California","San Mateo"
37.482934,-122.20337,"Ozone 8-hour 2015",2018,"Parts per million",0.029708,"California","San Mateo"
37.482934,-122.20337,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",10.543099,"California","San Mateo"
34.46245,-120.02551,"SO2 1-hour 2010",2018,"Parts per billion",0.905983,"California","Santa Barbara"
34.46245,-120.02551,"NO2 1-hour 2010",2018,"Parts per billion",9.013966,"California","Santa Barbara"
34.46245,-120.02551,"Ozone 8-hour 2015",2018,"Parts per million",0.039909,"California","Santa Barbara"
34.427775,-119.691218,"Ozone 8-hour 2015",2018,"Parts per million",0.038563,"California","Santa Barbara"
34.427775,-119.691218,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",8.589807,"California","Santa Barbara"
34.942872,-120.435611,"CO 1-hour 1971",2018,"Parts per million",0.172861,"California","Santa Barbara"
34.942872,-120.435611,"NO2 1-hour 2010",2018,"Parts per billion",13.274766,"California","Santa Barbara"
34.942872,-120.435611,"Ozone 8-hour 2015",2018,"Parts per million",0.032397,"California","Santa Barbara"
34.942872,-120.435611,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",6.978151,"California","Santa Barbara"
34.725352,-120.428717,"SO2 1-hour 2010",2018,"Parts per billion",0.150997,"California","Santa Barbara"
34.725352,-120.428717,"NO2 1-hour 2010",2018,"Parts per billion",1.911765,"California","Santa Barbara"
34.725352,-120.428717,"Ozone 8-hour 2015",2018,"Parts per million",0.038677,"California","Santa Barbara"
34.54166,-119.79146,"NO2 1-hour 2010",2018,"Parts per billion",1.439394,"California","Santa Barbara"
34.54166,-119.79146,"Ozone 8-hour 2015",2018,"Parts per million",0.042039,"California","Santa Barbara"
34.52744,-120.1965,"NO2 1-hour 2010",2018,"Parts per billion",5.745856,"California","Santa Barbara"
34.52744,-120.1965,"Ozone 8-hour 2015",2018,"Parts per million",0.030517,"California","Santa Barbara"
34.414942,-119.879511,"SO2 1-hour 2010",2018,"Parts per billion",0.679641,"California","Santa Barbara"
34.403052,-119.457914,"NO2 1-hour 2010",2018,"Parts per billion",4.791925,"California","Santa Barbara"
34.403052,-119.457914,"Ozone 8-hour 2015",2018,"Parts per million",0.045555,"California","Santa Barbara"
34.48974,-120.04692,"CO 1-hour 1971",2018,"Parts per million",0.116715,"California","Santa Barbara"
34.48974,-120.04692,"SO2 1-hour 2010",2018,"Parts per billion",0.191136,"California","Santa Barbara"
34.48974,-120.04692,"NO2 1-hour 2010",2018,"Parts per billion",1.727019,"California","Santa Barbara"
34.48974,-120.04692,"Ozone 8-hour 2015",2018,"Parts per million",0.043554,"California","Santa Barbara"
34.63782,-120.4575,"CO 1-hour 1971",2018,"Parts per million",0.326248,"California","Santa Barbara"
34.63782,-120.4575,"SO2 1-hour 2010",2018,"Parts per billion",0.683196,"California","Santa Barbara"
34.63782,-120.4575,"NO2 1-hour 2010",2018,"Parts per billion",8.463014,"California","Santa Barbara"
34.63782,-120.4575,"Ozone 8-hour 2015",2018,"Parts per million",0.026327,"California","Santa Barbara"
34.63782,-120.4575,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",6.624931,"California","Santa Barbara"
34.44551,-119.8284,"CO 1-hour 1971",2018,"Parts per million",0.210717,"California","Santa Barbara"
34.44551,-119.8284,"NO2 1-hour 2010",2018,"Parts per billion",6.235821,"California","Santa Barbara"
34.44551,-119.8284,"Ozone 8-hour 2015",2018,"Parts per million",0.037603,"California","Santa Barbara"
34.44551,-119.8284,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",7.921788,"California","Santa Barbara"
34.605819,-120.075069,"Ozone 8-hour 2015",2018,"Parts per million",0.038664,"California","Santa Barbara"
34.5959,-120.631315,"CO 1-hour 1971",2018,"Parts per million",0.238368,"California","Santa Barbara"
34.5959,-120.631315,"SO2 1-hour 2010",2018,"Parts per billion",1.081461,"California","Santa Barbara"
34.5959,-120.631315,"NO2 1-hour 2010",2018,"Parts per billion",0.911504,"California","Santa Barbara"
34.5959,-120.631315,"Ozone 8-hour 2015",2018,"Parts per million",0.039844,"California","Santa Barbara"
36.999571,-121.574684,"Ozone 8-hour 2015",2018,"Parts per million",0.037421,"California","Santa Clara"
36.999571,-121.574684,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",7.757386,"California","Santa Clara"
37.348497,-121.894898,"CO 1-hour 1971",2018,"Parts per million",0.349803,"California","Santa Clara"
37.348497,-121.894898,"SO2 1-hour 2010",2018,"Parts per billion",0.711111,"California","Santa Clara"
37.348497,-121.894898,"NO2 1-hour 2010",2018,"Parts per billion",22.727654,"California","Santa Clara"
37.348497,-121.894898,"Ozone 8-hour 2015",2018,"Parts per million",0.033458,"California","Santa Clara"
37.348497,-121.894898,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",11.228,"California","Santa Clara"
37.348497,-121.894898,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",12.764525,"California","Santa Clara"
37.338135,-121.849783,"CO 1-hour 1971",2018,"Parts per million",0.616429,"California","Santa Clara"
37.338135,-121.849783,"NO2 1-hour 2010",2018,"Parts per billion",26.028493,"California","Santa Clara"
37.338135,-121.849783,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",12.103693,"California","Santa Clara"
37.226862,-121.979675,"Ozone 8-hour 2015",2018,"Parts per million",0.036307,"California","Santa Clara"
37.079379,-121.600031,"Ozone 8-hour 2015",2018,"Parts per million",0.038705,"California","Santa Clara"
36.98332,-121.98822,"Ozone 8-hour 2015",2018,"Parts per million",0.035825,"California","Santa Cruz"
36.98332,-121.98822,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",8.267714,"California","Santa Cruz"
36.98332,-121.98822,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",8.267714,"California","Santa Cruz"
36.98332,-121.98822,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",6.75506,"California","Santa Cruz"
37.06315,-122.083092,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",4.98484,"California","Santa Cruz"
37.06315,-122.083092,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",6.465546,"California","Santa Cruz"
37.06315,-122.083092,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",6.465546,"California","Santa Cruz"
40.55013,-122.38092,"Ozone 8-hour 2015",2018,"Parts per million",0.0347,"California","Shasta"
40.55013,-122.38092,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",14.776471,"California","Shasta"
40.452913,-122.298866,"Ozone 8-hour 2015",2018,"Parts per million",0.040808,"California","Shasta"
40.689253,-122.402194,"Ozone 8-hour 2015",2018,"Parts per million",0.040241,"California","Shasta"
40.53999,-121.57646,"Ozone 8-hour 2015",2018,"Parts per million",0.046282,"California","Shasta"
38.102507,-122.237976,"CO 1-hour 1971",2018,"Parts per million",0.366792,"California","Solano"
38.102507,-122.237976,"SO2 1-hour 2010",2018,"Parts per billion",1.174622,"California","Solano"
38.102507,-122.237976,"NO2 1-hour 2010",2018,"Parts per billion",16.41018,"California","Solano"
38.102507,-122.237976,"Ozone 8-hour 2015",2018,"Parts per million",0.032802,"California","Solano"
38.102507,-122.237976,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",12.871557,"California","Solano"
38.102507,-122.237976,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",12.000904,"California","Solano"
38.227066,-122.075624,"Ozone 8-hour 2015",2018,"Parts per million",0.035633,"California","Solano"
38.35655,-121.94986,"Ozone 8-hour 2015",2018,"Parts per million",0.037436,"California","Solano"
38.403765,-122.818294,"CO 1-hour 1971",2018,"Parts per million",0.366811,"California","Sonoma"
38.403765,-122.818294,"NO2 1-hour 2010",2018,"Parts per billion",10.831921,"California","Sonoma"
38.403765,-122.818294,"Ozone 8-hour 2015",2018,"Parts per million",0.030293,"California","Sonoma"
38.403765,-122.818294,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",8.4,"California","Sonoma"
38.654069,-122.901857,"Ozone 8-hour 2015",2018,"Parts per million",0.036177,"California","Sonoma"
37.642165,-120.994212,"CO 1-hour 1971",2018,"Parts per million",0.290167,"California","Stanislaus"
37.642165,-120.994212,"Ozone 8-hour 2015",2018,"Parts per million",0.043157,"California","Stanislaus"
37.642165,-120.994212,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",13.426667,"California","Stanislaus"
37.642165,-120.994212,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",15.253352,"California","Stanislaus"
37.488317,-120.836008,"NO2 1-hour 2010",2018,"Parts per billion",20.384341,"California","Stanislaus"
37.488317,-120.836008,"Ozone 8-hour 2015",2018,"Parts per million",0.044119,"California","Stanislaus"
37.488317,-120.836008,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",17.30678,"California","Stanislaus"
39.138773,-121.618549,"NO2 1-hour 2010",2018,"Parts per billion",17.22933,"California","Sutter"
39.138773,-121.618549,"Ozone 8-hour 2015",2018,"Parts per million",0.035806,"California","Sutter"
39.138773,-121.618549,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",10.321922,"California","Sutter"
39.205572,-121.820362,"CO 1-hour 1971",2018,"Parts per million",0.186207,"California","Sutter"
39.205572,-121.820362,"Ozone 8-hour 2015",2018,"Parts per million",0.052824,"California","Sutter"
39.205572,-121.820362,"Ozone 8-hour 2015",2018,"Parts per million",0.052824,"California","Sutter"
39.205572,-121.820362,"Ozone 8-hour 2015",2018,"Parts per million",0.053895,"California","Sutter"
36.566128,-118.7777,"Ozone 8-hour 2015",2018,"Parts per million",0.0612,"California","Tulare"
36.48947,-118.82915,"Ozone 8-hour 2015",2018,"Parts per million",0.052131,"California","Tulare"
36.332179,-119.291228,"NO2 1-hour 2010",2018,"Parts per billion",22.738109,"California","Tulare"
36.332179,-119.291228,"Ozone 8-hour 2015",2018,"Parts per million",0.050302,"California","Tulare"
36.332179,-119.291228,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",16.974312,"California","Tulare"
36.031831,-119.055018,"Ozone 8-hour 2015",2018,"Parts per million",0.049003,"California","Tulare"
34.210169,-118.870509,"Ozone 8-hour 2015",2018,"Parts per million",0.043942,"California","Ventura"
34.210169,-118.870509,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",9.243017,"California","Ventura"
34.404281,-118.80998,"Ozone 8-hour 2015",2018,"Parts per million",0.046709,"California","Ventura"
34.404281,-118.80998,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",9.671304,"California","Ventura"
34.44806,-119.2313,"Ozone 8-hour 2015",2018,"Parts per million",0.045683,"California","Ventura"
34.44806,-119.2313,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",10.176232,"California","Ventura"
34.276316,-118.683685,"NO2 1-hour 2010",2018,"Parts per billion",19.109589,"California","Ventura"
34.276316,-118.683685,"Ozone 8-hour 2015",2018,"Parts per million",0.04918,"California","Ventura"
34.276316,-118.683685,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",8.727011,"California","Ventura"
34.276316,-118.683685,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",8.246045,"California","Ventura"
34.25239,-119.143182,"NO2 1-hour 2010",2018,"Parts per billion",12.236264,"California","Ventura"
34.25239,-119.143182,"Ozone 8-hour 2015",2018,"Parts per million",0.039803,"California","Ventura"
34.25239,-119.143182,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",8.328571,"California","Ventura"
38.53445,-121.7734,"NO2 1-hour 2010",2018,"Parts per billion",10.302041,"California","Yolo"
38.53445,-121.7734,"Ozone 8-hour 2015",2018,"Parts per million",0.039345,"California","Yolo"
38.66121,-121.73269,"Ozone 8-hour 2015",2018,"Parts per million",0.041125,"California","Yolo"
38.66121,-121.73269,"PM25 Annual 2012",2018,"Micrograms/cubic meter (LC)",12.9,"California","Yolo"
37.687526,-121.784217,"NO2 1-hour 2010",2019,"Parts per billion",17.219668,"California","Alameda"
37.687526,-121.784217,"Ozone 8-hour 2015",2019,"Parts per million",0.038917,"California","Alameda"
37.687526,-121.784217,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",6.35,"California","Alameda"
37.743065,-122.169935,"CO 1-hour 1971",2019,"Parts per million",0.369744,"California","Alameda"
37.743065,-122.169935,"NO2 1-hour 2010",2019,"Parts per billion",17.422099,"California","Alameda"
37.743065,-122.169935,"Ozone 8-hour 2015",2019,"Parts per million",0.029316,"California","Alameda"
37.743065,-122.169935,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",6.758449,"California","Alameda"
37.814781,-122.282347,"CO 1-hour 1971",2019,"Parts per million",0.404597,"California","Alameda"
37.814781,-122.282347,"SO2 1-hour 2010",2019,"Parts per billion",1.312857,"California","Alameda"
37.814781,-122.282347,"NO2 1-hour 2010",2019,"Parts per billion",21.596866,"California","Alameda"
37.814781,-122.282347,"Ozone 8-hour 2015",2019,"Parts per million",0.028869,"California","Alameda"
37.814781,-122.282347,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",7.770028,"California","Alameda"
37.793624,-122.263376,"CO 1-hour 1971",2019,"Parts per million",0.413318,"California","Alameda"
37.793624,-122.263376,"NO2 1-hour 2010",2019,"Parts per billion",26.007799,"California","Alameda"
37.793624,-122.263376,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",7.390028,"California","Alameda"
37.864767,-122.302741,"CO 1-hour 1971",2019,"Parts per million",0.54756,"California","Alameda"
37.864767,-122.302741,"NO2 1-hour 2010",2019,"Parts per billion",23.261345,"California","Alameda"
37.864767,-122.302741,"Ozone 8-hour 2015",2019,"Parts per million",0.024943,"California","Alameda"
37.864767,-122.302741,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",9.388636,"California","Alameda"
37.701222,-121.903019,"CO 1-hour 1971",2019,"Parts per million",0.469035,"California","Alameda"
37.701222,-121.903019,"NO2 1-hour 2010",2019,"Parts per billion",22.978212,"California","Alameda"
37.701222,-121.903019,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",6.332102,"California","Alameda"
37.654456,-122.031547,"Ozone 8-hour 2015",2019,"Parts per million",0.035868,"California","Alameda"
39.708454,-121.617309,"Ozone 8-hour 2015",2019,"Parts per million",0.044587,"California","Butte"
39.76168,-121.84047,"CO 1-hour 1971",2019,"Parts per million",0.227249,"California","Butte"
39.76168,-121.84047,"NO2 1-hour 2010",2019,"Parts per billion",14.428367,"California","Butte"
39.76168,-121.84047,"Ozone 8-hour 2015",2019,"Parts per million",0.040308,"California","Butte"
39.76168,-121.84047,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",6.164596,"California","Butte"
39.76168,-121.84047,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",8.030303,"California","Butte"
37.936013,-122.026154,"CO 1-hour 1971",2019,"Parts per million",0.328097,"California","Contra Costa"
37.936013,-122.026154,"SO2 1-hour 2010",2019,"Parts per billion",1.370278,"California","Contra Costa"
37.936013,-122.026154,"NO2 1-hour 2010",2019,"Parts per billion",11.861111,"California","Contra Costa"
37.936013,-122.026154,"Ozone 8-hour 2015",2019,"Parts per million",0.038393,"California","Contra Costa"
37.936013,-122.026154,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",6.133333,"California","Contra Costa"
37.936013,-122.026154,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",6.866759,"California","Contra Costa"
37.948172,-122.364852,"SO2 1-hour 2010",2019,"Parts per billion",2.396601,"California","Contra Costa"
38.05492,-122.233229,"SO2 1-hour 2010",2019,"Parts per billion",2.572527,"California","Contra Costa"
38.006311,-121.641918,"CO 1-hour 1971",2019,"Parts per million",0.331064,"California","Contra Costa"
38.006311,-121.641918,"SO2 1-hour 2010",2019,"Parts per billion",1.270455,"California","Contra Costa"
38.006311,-121.641918,"NO2 1-hour 2010",2019,"Parts per billion",9.001133,"California","Contra Costa"
38.006311,-121.641918,"Ozone 8-hour 2015",2019,"Parts per million",0.037997,"California","Contra Costa"
37.9604,-122.356811,"CO 1-hour 1971",2019,"Parts per million",0.365486,"California","Contra Costa"
37.9604,-122.356811,"SO2 1-hour 2010",2019,"Parts per billion",1.587288,"California","Contra Costa"
37.9604,-122.356811,"NO2 1-hour 2010",2019,"Parts per billion",16.337006,"California","Contra Costa"
37.9604,-122.356811,"Ozone 8-hour 2015",2019,"Parts per million",0.033786,"California","Contra Costa"
37.9604,-122.356811,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",7.786325,"California","Contra Costa"
38.012816,-122.134467,"SO2 1-hour 2010",2019,"Parts per billion",2.76338,"California","Contra Costa"
37.743649,-121.934188,"NO2 1-hour 2010",2019,"Parts per billion",13.404507,"California","Contra Costa"
37.743649,-121.934188,"Ozone 8-hour 2015",2019,"Parts per million",0.03628,"California","Contra Costa"
36.705474,-119.741332,"NO2 1-hour 2010",2019,"Parts per billion",20.816935,"California","Fresno"
36.705474,-119.741332,"Ozone 8-hour 2015",2019,"Parts per million",0.047275,"California","Fresno"
36.78538,-119.77321,"CO 1-hour 1971",2019,"Parts per million",0.304989,"California","Fresno"
36.78538,-119.77321,"SO2 1-hour 2010",2019,"Parts per billion",1.116022,"California","Fresno"
36.78538,-119.77321,"NO2 1-hour 2010",2019,"Parts per billion",20.339759,"California","Fresno"
36.78538,-119.77321,"Ozone 8-hour 2015",2019,"Parts per million",0.044817,"California","Fresno"
36.78538,-119.77321,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",11.186111,"California","Fresno"
36.78538,-119.77321,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",11.580645,"California","Fresno"
36.78538,-119.77321,"PM25 Annual 2012",2019,"Micrograms/cubic meter (LC)",10.570442,"California","Fresno"
